Round ID,Bet Amount,Total Win/Loss,Valid Bet Amt,Login Name
ugs-2212892652,1,9,0,sss_zjm326088
ugs-2212892655,10,-10,0,sss_hyb901225
ugs-2212892665,1,-1,0,sss_wwm168
ugs-2212892669,5,-5,0,sss_yujingtao007
ugs-2212892613,5,-5,0,sss_lfy1616
ugs-2212892611,20,-20,0,sss_liran766
ugs-2212892606,20,-20,0,sss_syth2014
ugs-2212892577,1,-1,0,sss_zjm326088
ugs-2212892581,1,-1,0,sss_550387170
ugs-2212892583,5,-5,0,sss_yujingtao007
ugs-2212892564,5,-5,0,sss_yxl1118
ugs-2212892526,10,-2,0,sss_a02422
ugs-2212892493,5,-5,0,sss_yujingtao007
ugs-2212892483,20,-20,0,sss_syth2014
ugs-2212892474,10,-10,0,sss_hyb901225
ugs-2212892482,5,-5,0,sss_lfy1616
ugs-2212892449,1,-1,0,sss_zjm326088
ugs-2212892436,5,-5,0,sss_yxl1118
ugs-2212892378,5,-5,0,sss_yujingtao007
ugs-2212892385,20,-20,0,sss_liran766
ugs-2212892380,1,-1,0,sss_550387170
ugs-2212892400,10,-10,0,sss_a02422
ugs-2212892346,1,-1,0,sss_zjm326088
ugs-2212892347,20,-20,0,sss_syth2014
ugs-2212892335,1,-1,0,sss_wwm168
ugs-2212892309,5,-5,0,sss_yxl1118
ugs-2212892302,5,-5,0,sss_yujingtao007
ugs-2212892268,1,-1,0,sss_zjm326088
ugs-2212892282,20,-12,0,sss_rzz8888
ugs-2212892253,10,-7,0,sss_a02422
ugs-2212892215,5,-5,0,sss_yujingtao007
ugs-2212892224,20,-20,0,sss_syth2014
ugs-2212892216,1,-1,0,sss_wwm168
ugs-2212892238,5,-5,0,sss_lfy1616
ugs-2212892196,1,-1,0,sss_zjm326088
ugs-2212892202,1,-1,0,sss_550387170
ugs-2212892184,5,-5,0,sss_yxl1118
ugs-2212892151,20,-20,0,sss_rzz8888
ugs-2212892132,20,-18,0,sss_liran766
ugs-2212892116,1,-1,0,sss_zjm326088
ugs-2212892099,10,-10,0,sss_hyb901225
ugs-2212892093,1,-1,0,sss_wwm168
ugs-2212892084,10,-10,0,sss_a02422
ugs-2212892111,5,-5,0,sss_lfy1616
ugs-2212892106,5,-5,0,sss_yujingtao007
ugs-2212892055,5,-5,0,sss_yxl1118
ugs-2212892066,20,-20,0,sss_syth2014
ugs-2212892001,1,-1,0,sss_zjm326088
ugs-2212892030,5,-5,0,sss_yujingtao007
ugs-2212891976,5,-5,0,sss_lfy1616
ugs-2212891966,20,-20,0,sss_liran766
ugs-2212891973,1,-1,0,sss_wwm168
ugs-2212891937,5,-5,0,sss_yxl1118
ugs-2212891944,20,-8,0,sss_rzz8888
ugs-2212891940,10,-10,0,sss_a02422
ugs-2212891943,5,-5,0,sss_yujingtao007
ugs-2212891865,5,-5,0,sss_yujingtao007
ugs-2212891889,10,-10,0,sss_syth2014
ugs-2212891873,10,0,0,sss_hyb901225
ugs-2212891814,5,-5,0,sss_yxl1118
ugs-2212891820,20,-20,0,sss_rzz8888
ugs-2212891800,1,-1,0,sss_wwm168
ugs-2212891756,5,-5,0,sss_yujingtao007
ugs-2212891762,20,-20,0,sss_liran766
ugs-2212891748,10,-10,0,sss_syth2014
ugs-2212891740,5,-5,0,sss_lfy1616
ugs-2212891693,1,7,0,sss_zjm326088
ugs-2212891696,20,-20,0,sss_rzz8888
ugs-2212891675,10,-10,0,sss_hyb901225
ugs-2212891697,10,-6,0,sss_a02422
ugs-2212891666,5,-5,0,sss_yujingtao007
ugs-2212891692,5,-5,0,sss_yxl1118
ugs-2212891654,1,-1,0,sss_wwm168
ugs-2212891605,1,-1,0,sss_zjm326088
ugs-2212891603,20,-20,0,sss_liran766
ugs-2212891615,5,-5,0,sss_lfy1616
ugs-2212891588,5,-5,0,sss_yujingtao007
ugs-2212891567,5,-5,0,sss_yxl1118
ugs-2212891557,20,-20,0,sss_rzz8888
ugs-2212891541,1,-1,0,sss_wwm168
ugs-2212891556,10,0,0,sss_a02422
ugs-2212891523,1,-1,0,sss_zjm326088
ugs-2212891472,5,-5,0,sss_yujingtao007
ugs-2212891470,10,-10,0,sss_hyb901225
ugs-2212891413,1,0,0,sss_zjm326088
ugs-2212891417,20,-20,0,sss_rzz8888
ugs-2212891414,1,-1,0,sss_wwm168
ugs-2212891428,5,-5,0,sss_yxl1118
ugs-2212891388,5,-5,0,sss_yujingtao007
ugs-2212891375,5,-5,0,sss_lfy1616
ugs-2212891337,20,-18,0,sss_liran766
ugs-2212891311,1,-1,0,sss_zjm326088
ugs-2212891301,10,350,0,sss_syth2014
ugs-2212891291,1,-1,0,sss_wwm168
ugs-2212891298,5,-5,0,sss_yxl1118
ugs-2212891282,5,-5,0,sss_yujingtao007
ugs-2212891283,20,-20,0,sss_rzz8888
ugs-2212891253,5,-5,0,sss_lfy1616
ugs-2212891185,5,-5,0,sss_yxl1118
ugs-2212891189,10,-10,0,sss_syth2014
ugs-2212891165,10,-10,0,sss_hyb901225
ugs-2212891169,1,-1,0,sss_wwm168
ugs-2212891156,1,3,0,sss_zjm326088
ugs-2212891159,5,-5,0,sss_yujingtao007
ugs-2212891099,1,98,0,sss_1041667203
ugs-2212891047,5,-5,0,sss_yxl1118
ugs-2212891059,10,-10,0,sss_syth2014
ugs-2212891042,5,-5,0,sss_yujingtao007
ugs-2212890997,1,-0.5,0,sss_wwm168
ugs-2212890577,5,-5,0,sss_yxl1118
ugs-2212890620,20,-20,0,sss_liran766
ugs-2212890641,10,-10,0,sss_syth2014
ugs-2212890673,1,-0.7,0,sss_1041667203
ugs-2212890306,1,3,0,sss_zjm326088
ugs-2212890399,10,26,0,sss_syth2014
ugs-2212890307,1,-1,0,sss_550387170
ugs-2212890352,1,-1,0,sss_wwm168
ugs-2212890331,5,-5,0,sss_yujingtao007
ugs-2212890299,20,-20,0,sss_liran766
ugs-2212890293,5,-5,0,sss_yxl1118
ugs-2212890260,10,-10,0,sss_syth2014
ugs-2212890223,1,-1,0,sss_zjm326088
ugs-2212890216,5,-5,0,sss_lfy1616
ugs-2212890201,5,-5,0,sss_yujingtao007
ugs-2212890148,1,-1,0,sss_zjm326088
ugs-2212890145,20,-20,0,sss_liran766
ugs-2212890169,5,-5,0,sss_yxl1118
ugs-2212890101,5,-5,0,sss_lfy1616
ugs-2212890108,20,16,0,sss_rzz8888
ugs-2212890088,10,-10,0,sss_syth2014
ugs-2212890071,1,-1,0,sss_zjm326088
ugs-2212890070,5,-5,0,sss_yujingtao007
ugs-2212890030,5,-5,0,sss_yxl1118
ugs-2212889988,5,-5,0,sss_yujingtao007
ugs-2212889967,10,-10,0,sss_syth2014
ugs-2212889933,1,-1,0,sss_zjm326088
ugs-2212889948,5,-5,0,sss_lfy1616
ugs-2212889951,5,-5,0,sss_yxl1118
ugs-2212889924,20,-14,0,sss_rzz8888
ugs-2212889917,20,-20,0,sss_liran766
ugs-2212889872,5,-5,0,sss_yujingtao007
ugs-2212889809,1,0,0,sss_zjm326088
ugs-2212889829,10,-10,0,sss_syth2014
ugs-2212889838,1,-1,0,sss_wwm168
ugs-2212889824,10,290,0,sss_a02422
ugs-2212889826,5,-5,0,sss_lfy1616
ugs-2212889806,5,-5,0,sss_yxl1118
ugs-2212889789,5,-5,0,sss_yujingtao007
ugs-2212889769,20,-20,0,sss_rzz8888
ugs-2212889710,1,-1,0,sss_zjm326088
ugs-2212889735,20,-20,0,sss_liran766
ugs-2212889713,1,-1,0,sss_wwm168
ugs-2212889685,5,-5,0,sss_yxl1118
ugs-2212889693,5,-5,0,sss_yujingtao007
ugs-2212889636,5,-5,0,sss_syth2014
ugs-2212889592,1,-1,0,sss_zjm326088
ugs-2212889585,20,-20,0,sss_rzz8888
ugs-2212889602,1,8,0,sss_1041667203
ugs-2212889584,1,-1,0,sss_wwm168
ugs-2212889607,5,-5,0,sss_lfy1616
ugs-2212889523,5,-5,0,sss_syth2014
ugs-2212889518,20,-20,0,sss_liran766
ugs-2212889469,1,-1,0,sss_zjm326088
ugs-2212889460,1,-1,0,sss_wwm168
ugs-2212889478,10,-10,0,sss_a02422
ugs-2212889412,5,-5,0,sss_lfy1616
ugs-2212889431,1,-1,0,sss_1041667203
ugs-2212889395,1,-1,0,sss_zjm326088
ugs-2212889316,1,-1,0,sss_zjm326088
ugs-2212889357,20,-20,0,sss_liran766
ugs-2212889353,5,-5,0,sss_syth2014
ugs-2212889284,10,-7,0,sss_a02422
ugs-2212889283,20,250,0,sss_rzz8888
ugs-2212889259,1,-1,0,sss_zjm326088
ugs-2212889247,1,-1,0,sss_1041667203
ugs-2212889274,1,-0.8,0,sss_wwm168
ugs-2212889220,5,20,0,sss_yxl1118
ugs-2212889236,5,-5,0,sss_syth2014
ugs-2212889238,5,-5,0,sss_lfy1616
ugs-2212889160,1,-1,0,sss_zjm326088
ugs-2212889157,20,-20,0,sss_rzz8888
ugs-2212889152,1,-1,0,sss_wwm168
ugs-2212889186,5,15,0,sss_yujingtao007
ugs-2212889142,10,-10,0,sss_a02422
ugs-2212889085,1,-1,0,sss_zjm326088
ugs-2212889096,20,-16,0,sss_liran766
ugs-2212889088,5,-5,0,sss_yujingtao007
ugs-2212889072,5,-5,0,sss_yxl1118
ugs-2212889038,10,-10,0,sss_hyb901225
ugs-2212889061,5,-5,0,sss_syth2014
ugs-2212889046,1,-1,0,sss_1041667203
ugs-2212889034,1,-1,0,sss_wwm168
ugs-2212889005,5,-5,0,sss_yujingtao007
ugs-2212889018,20,-20,0,sss_rzz8888
ugs-2212888949,1,1,0,sss_zjm326088
ugs-2212888979,10,-10,0,sss_a02422
ugs-2212888969,5,5,0,sss_lfy1616
ugs-2212888944,5,-5,0,sss_yxl1118
ugs-2212888922,5,-5,0,sss_yujingtao007
ugs-2212888937,20,-20,0,sss_liran766
ugs-2212888935,5,-5,0,sss_syth2014
ugs-2212888920,1,-1,0,sss_wwm168
ugs-2212888864,1,-1,0,sss_1041667203
ugs-2212888885,20,-20,0,sss_rzz8888
ugs-2212888847,1,-1,0,sss_zjm326088
ugs-2212888825,10,-10,0,sss_hyb901225
ugs-2212888851,5,-5,0,sss_lfy1616
ugs-2212888839,5,-5,0,sss_yujingtao007
ugs-2212888829,5,-5,0,sss_yxl1118
ugs-2212888797,10,-6,0,sss_a02422
ugs-2212888789,20,-20,0,sss_liran766
ugs-2212888795,5,-5,0,sss_syth2014
ugs-2212888766,1,-1,0,sss_zjm326088
ugs-2212888757,5,-5,0,sss_yujingtao007
ugs-2212888748,5,-5,0,sss_yxl1118
ugs-2212888705,1,0.4,0,sss_wwm168
ugs-2212888731,20,-20,0,sss_rzz8888
ugs-2212888689,1,-1,0,sss_zjm326088
ugs-2212888669,5,-5,0,sss_syth2014
ugs-2212888670,1,-0.7,0,sss_1041667203
ugs-2212888658,10,-10,0,sss_a02422
ugs-2212888620,1,-1,0,sss_zjm326088
ugs-2212888611,5,-5,0,sss_yujingtao007
ugs-2212888627,5,-5,0,sss_yxl1118
ugs-2212888581,1,-1,0,sss_wwm168
ugs-2212888591,20,-20,0,sss_rzz8888
ugs-2212888551,1,-1,0,sss_zjm326088
ugs-2212888561,5,5,0,sss_lfy1616
ugs-2212888510,5,-5,0,sss_yxl1118
ugs-2212888515,5,-5,0,sss_yujingtao007
ugs-2212888460,1,-1,0,sss_wwm168
ugs-2212888431,20,-20,0,sss_rzz8888
ugs-2212888472,5,-5,0,sss_syth2014
ugs-2212888484,1,-0.4,0,sss_1041667203
ugs-2212888437,1,-1,0,sss_zjm326088
ugs-2212888407,10,-6,0,sss_a02422
ugs-2212888328,1,-1,0,sss_wwm168
ugs-2212888313,1,19.5,0,sss_550387170
ugs-2212888278,1,-1,0,sss_zjm326088
ugs-2212888293,20,-20,0,sss_rzz8888
ugs-2212888302,5,-5,0,sss_syth2014
ugs-2212888288,1,-1,0,sss_1041667203
ugs-2212888275,10,-10,0,sss_a02422
ugs-2212888189,1,-1,0,sss_zjm326088
ugs-2212888215,5,-5,0,sss_lfy1616
ugs-2212888176,1,-1,0,sss_wwm168
ugs-2212888178,5,-5,0,sss_syth2014
ugs-2212888121,1,-1,0,sss_550387170
ugs-2212888120,20,4,0,sss_rzz8888
ugs-2212888103,1,-1,0,sss_1041667203
ugs-2212888087,1,-1,0,sss_zjm326088
ugs-2212888086,5,45,0,sss_yxl1118
ugs-2212888063,1,-1,0,sss_wwm168
ugs-2212888056,5,-5,0,sss_syth2014
ugs-2212887995,20,-20,0,sss_rzz8888
ugs-2212887954,5,-5,0,sss_yxl1118
ugs-2212887947,5,-5,0,sss_syth2014
ugs-2212887951,1,-1,0,sss_wwm168
ugs-2212887938,1,-1,0,sss_1041667203
ugs-2212887894,10,64,0,sss_a02422
ugs-2212887854,5,-5,0,sss_yxl1118
ugs-2212887841,1,-1,0,sss_wwm168
ugs-2212887765,10,-10,0,sss_a02422
ugs-2212887734,5,-5,0,sss_yxl1118
ugs-2212887727,20,48,0,sss_liran766
ugs-2212887745,10,-10,0,sss_syth2014
ugs-2212887728,5,45,0,sss_lfy1616
ugs-2212887675,1,-1,0,sss_1041667203
ugs-2212887676,20,-20,0,sss_rzz8888
ugs-2212887657,1,-1,0,sss_550387170
ugs-2212887618,1,-1,0,sss_q349573610
ugs-2212887606,5,-5,0,sss_yxl1118
ugs-2212887609,10,-10,0,sss_a02422
ugs-2212887548,20,-20,0,sss_liran766
ugs-2212887449,5,-5,0,sss_yxl1118
ugs-2212887480,1,-0.7,0,sss_1041667203
ugs-2212887454,10,-10,0,sss_a02422
ugs-2212887426,20,16,0,sss_rzz8888
ugs-2212887372,5,595,0,sss_yujingtao007
ugs-2212887387,1,-1,0,sss_q349573610
ugs-2212887324,5,-5,0,sss_yxl1118
ugs-2212887259,20,-20,0,sss_rzz8888
ugs-2212887257,20,-4,0,sss_liran766
ugs-2212887233,5,-5,0,sss_yujingtao007
ugs-2212887251,1,-1,0,sss_1041667203
ugs-2212887240,10,-10,0,sss_a02422
ugs-2212887178,1,-1,0,sss_q349573610
ugs-2212887170,5,-5,0,sss_yxl1118
ugs-2212887138,5,-5,0,sss_yujingtao007
ugs-2212887123,20,-20,0,sss_rzz8888
ugs-2212887100,20,-20,0,sss_liran766
ugs-2212887061,5,-5,0,sss_yujingtao007
ugs-2212887076,1,-0.7,0,sss_1041667203
ugs-2212887037,5,-5,0,sss_yxl1118
ugs-2212887038,10,-6,0,sss_a02422
ugs-2212886996,10,109,0,sss_hyb901225
ugs-2212886991,20,-20,0,sss_rzz8888
ugs-2212886970,1,-1,0,sss_q349573610
ugs-2212886937,5,-5,0,sss_yujingtao007
ugs-2212886963,5,-5,0,sss_lfy1616
ugs-2212886919,5,-5,0,sss_yxl1118
ugs-2212886889,1,-0.4,0,sss_1041667203
ugs-2212886904,10,-10,0,sss_a02422
ugs-2212886838,20,-16,0,sss_liran766
ugs-2212886833,5,-5,0,sss_yujingtao007
ugs-2212886835,20,-20,0,sss_rzz8888
ugs-2212886826,5,-5,0,sss_lfy1616
ugs-2212886796,5,-5,0,sss_yxl1118
ugs-2212886762,1,-1,0,sss_q349573610
ugs-2212886757,10,-10,0,sss_a02422
ugs-2212886745,5,-5,0,sss_yujingtao007
ugs-2212886667,5,-5,0,sss_yxl1118
ugs-2212886702,20,-20,0,sss_rzz8888
ugs-2212886684,1,-1,0,sss_1041667203
ugs-2212886710,50,-50,0,sss_550387170
ugs-2212886658,5,-5,0,sss_lfy1616
ugs-2212886627,10,-1,0,sss_hyb901225
ugs-2212886578,5,-5,0,sss_yxl1118
ugs-2212886575,20,-20,0,sss_rzz8888
ugs-2212886546,1,-1,0,sss_q349573610
ugs-2212886517,10,2,0,sss_a02422
ugs-2212886503,5,-5,0,sss_lfy1616
ugs-2212886476,1,0.5,0,sss_1041667203
ugs-2212886495,50,-50,0,sss_550387170
ugs-2212886464,5,-5,0,sss_yxl1118
ugs-2212886454,20,-20,0,sss_rzz8888
ugs-2212886347,5,-5,0,sss_yxl1118
ugs-2212886359,1,-1,0,sss_q349573610
ugs-2212886372,10,-10,0,sss_hyb901225
ugs-2212886380,5,-5,0,sss_lfy1616
ugs-2212886339,10,-8,0,sss_a02422
ugs-2212886326,20,-20,0,sss_rzz8888
ugs-2212886282,1,-1,0,sss_1041667203
ugs-2212886244,5,-5,0,sss_lfy1616
ugs-2212886226,5,-5,0,sss_yxl1118
ugs-2212886214,10,-10,0,sss_a02422
ugs-2212886209,10,-10,0,sss_hyb901225
ugs-2212886204,5,95,0,sss_yujingtao007
ugs-2212886193,1,-1,0,sss_q349573610
ugs-2212886158,20,-2,0,sss_rzz8888
ugs-2212886108,5,-5,0,sss_yujingtao007
ugs-2212886117,1,50.9,0,sss_wwm168
ugs-2212886098,5,-5,0,sss_yxl1118
ugs-2212886101,1,-0.7,0,sss_1041667203
ugs-2212886068,10,-10,0,sss_a02422
ugs-2212886079,5,-5,0,sss_lfy1616
ugs-2212885983,5,-5,0,sss_yxl1118
ugs-2212885995,20,-14,0,sss_rzz8888
ugs-2212886003,1,-1,0,sss_q349573610
ugs-2212885994,1,-1,0,sss_wwm168
ugs-2212886015,5,-5,0,sss_yujingtao007
ugs-2212885966,20,-16,0,sss_liran766
ugs-2212885901,5,-5,0,sss_yujingtao007
ugs-2212885925,5,-5,0,sss_lfy1616
ugs-2212885875,5,-5,0,sss_yxl1118
ugs-2212885878,1,-1,0,sss_1041667203
ugs-2212885873,1,-1,0,sss_wwm168
ugs-2212885811,5,-5,0,sss_yujingtao007
ugs-2212885732,5,-5,0,sss_yxl1118
ugs-2212885739,1,-1,0,sss_wwm168
ugs-2212885726,5,-5,0,sss_yujingtao007
ugs-2212885692,1,-0.4,0,sss_1041667203
ugs-2212885705,20,-8,0,sss_liran766
ugs-2212885639,5,-5,0,sss_lfy1616
ugs-2212885636,1,-1,0,sss_q349573610
ugs-2212885620,5,-5,0,sss_yxl1118
ugs-2212885601,1,-1,0,sss_wwm168
ugs-2212885627,5,-5,0,sss_yujingtao007
ugs-2212885574,20,-20,0,sss_rzz8888
ugs-2212885535,5,-5,0,sss_yujingtao007
ugs-2212885520,10,-10,0,sss_hyb901225
ugs-2212885478,5,-5,0,sss_yxl1118
ugs-2212885471,1,-1,0,sss_wwm168
ugs-2212885433,5,-5,0,sss_yujingtao007
ugs-2212885442,1,0.5,0,sss_1041667203
ugs-2212885416,5,-5,0,sss_lfy1616
ugs-2212885394,20,-20,0,sss_rzz8888
ugs-2212885409,10,-4,0,sss_a02422
ugs-2212885352,5,-5,0,sss_yxl1118
ugs-2212885343,1,-1,0,sss_wwm168
ugs-2212885336,5,-5,0,sss_yujingtao007
ugs-2212885333,10,-10,0,sss_hyb901225
ugs-2212885314,1,-1,0,sss_550387170
ugs-2212885259,5,-5,0,sss_yujingtao007
ugs-2212885243,1,-1,0,sss_1041667203
ugs-2212885175,5,-5,0,sss_yxl1118
ugs-2212885207,20,-8,0,sss_rzz8888
ugs-2212885181,1,-1,0,sss_q349573610
ugs-2212885115,1,-1,0,sss_wwm168
ugs-2212885136,1,-1,0,sss_550387170
ugs-2212885081,5,-5,0,sss_yujingtao007
ugs-2212885077,10,-10,0,sss_a02422
ugs-2212885044,5,-5,0,sss_yxl1118
ugs-2212885062,20,-20,0,sss_rzz8888
ugs-2212885050,10,6,0,sss_hyb901225
ugs-2212885031,5,-5,0,sss_lfy1616
ugs-2212884984,1,-1,0,sss_wwm168
ugs-2212885005,1,-1,0,sss_1041667203
ugs-2212884949,1,-1,0,sss_550387170
ugs-2212884919,5,-5,0,sss_yxl1118
ugs-2212884909,5,-5,0,sss_lfy1616
ugs-2212884875,1,-1,0,sss_wwm168
ugs-2212884867,20,40,0,sss_rzz8888
ugs-2212884844,5,-5,0,sss_yxl1118
ugs-2212884853,1,-1,0,sss_1041667203
ugs-2212884834,10,-7,0,sss_a02422
ugs-2212884772,5,-5,0,sss_lfy1616
ugs-2212884762,1,-1,0,sss_q349573610
ugs-2212884784,1,-1,0,sss_550387170
ugs-2212884770,1,-1,0,sss_wwm168
ugs-2212884736,5,-5,0,sss_yxl1118
ugs-2212884697,5,5,0,sss_yujingtao007
ugs-2212884689,1,-0.7,0,sss_1041667203
ugs-2212884674,10,-10,0,sss_a02422
ugs-2212884684,10,-10,0,sss_hyb901225
ugs-2212884640,5,-5,0,sss_lfy1616
ugs-2212884626,20,-20,0,sss_rzz8888
ugs-2212884646,1,-1,0,sss_wwm168
ugs-2212884613,5,-5,0,sss_yxl1118
ugs-2212884564,5,-5,0,sss_yujingtao007
ugs-2212884534,10,-10,0,sss_a02422
ugs-2212884551,1,-1,0,sss_q349573610
ugs-2212884539,1,-1,0,sss_wwm168
ugs-2212884495,5,-5,0,sss_lfy1616
ugs-2212884512,1,-0.4,0,sss_1041667203
ugs-2212884477,1,0.2,0,sss_550387170
ugs-2212884507,10,-10,0,sss_hyb901225
ugs-2212884458,5,-5,0,sss_yujingtao007
ugs-2212884434,20,-20,0,sss_rzz8888
ugs-2212884380,5,-5,0,sss_yujingtao007
ugs-2212884350,1,-0.2,0,sss_wwm168
ugs-2212884368,10,-10,0,sss_a02422
ugs-2212884337,1,-1,0,sss_1041667203
ugs-2212884289,5,-5,0,sss_yujingtao007
ugs-2212884277,20,-20,0,sss_liran766
ugs-2212884309,20,-20,0,sss_rzz8888
ugs-2212884274,10,190,0,sss_syth2014
ugs-2212884282,1,-1,0,sss_q349573610
ugs-2212884288,1,-1,0,sss_550387170
ugs-2212884283,10,-10,0,sss_hyb901225
ugs-2212884223,5,65,0,sss_yxl1118
ugs-2212884227,1,-1,0,sss_wwm168
ugs-2212884228,10,-10,0,sss_a02422
ugs-2212884205,5,-5,0,sss_yujingtao007
ugs-2212884201,20,-20,0,sss_rzz8888
ugs-2212884184,10,-10,0,sss_cjw1688
ugs-2212884114,10,-10,0,sss_hyb901225
ugs-2212884123,20,-20,0,sss_liran766
ugs-2212884117,1,-1,0,sss_wwm168
ugs-2212884067,20,-20,0,sss_syth2014
ugs-2212884073,20,-20,0,sss_rzz8888
ugs-2212884042,1,-1,0,sss_yxl1118
ugs-2212884056,1,-1,0,sss_q349573610
ugs-2212884046,10,-8,0,sss_a02422
ugs-2212884025,5,-5,0,sss_yujingtao007
ugs-2212883999,1,-1,0,sss_wwm168
ugs-2212883988,20,-20,0,sss_rzz8888
ugs-2212884010,10,-10,0,sss_cjw1688
ugs-2212883953,5,-5,0,sss_yujingtao007
ugs-2212883958,20,-20,0,sss_syth2014
ugs-2212883925,10,-10,0,sss_hyb901225
ugs-2212883920,20,-20,0,sss_rzz8888
ugs-2212883930,10,-10,0,sss_a02422
ugs-2212883902,1,5,0,sss_yxl1118
ugs-2212883885,1,-1,0,sss_1041667203
ugs-2212883894,1,-1,0,sss_wwm168
ugs-2212883880,5,-5,0,sss_yujingtao007
ugs-2212883860,1,1.9,0,sss_550387170
ugs-2212883804,10,-4,0,sss_cjw1688
ugs-2212883820,20,-20,0,sss_rzz8888
ugs-2212883814,20,-20,0,sss_syth2014
ugs-2212883788,5,-5,0,sss_yujingtao007
ugs-2212883743,1,7,0,sss_yxl1118
ugs-2212883746,20,-20,0,sss_rzz8888
ugs-2212883723,1,-0.4,0,sss_wwm168
ugs-2212883719,5,-5,0,sss_yujingtao007
ugs-2212883713,20,-20,0,sss_syth2014
ugs-2212883695,1,-1,0,sss_550387170
ugs-2212883690,10,15,0,sss_a02422
ugs-2212883639,5,-5,0,sss_yujingtao007
ugs-2212883663,20,-20,0,sss_rzz8888
ugs-2212883677,1,-1,0,sss_1041667203
ugs-2212883619,1,-1,0,sss_yxl1118
ugs-2212883608,1,-1,0,sss_wwm168
ugs-2212883587,20,-20,0,sss_syth2014
ugs-2212883603,20,-20,0,sss_rzz8888
ugs-2212883563,5,-5,0,sss_yujingtao007
ugs-2212883523,10,-10,0,sss_hyb901225
ugs-2212883524,20,-20,0,sss_rzz8888
ugs-2212883518,10,-10,0,sss_cjw1688
ugs-2212883519,1,-1,0,sss_550387170
ugs-2212883483,1,-1,0,sss_1041667203
ugs-2212883445,20,-20,0,sss_rzz8888
ugs-2212883397,20,-20,0,sss_syth2014
ugs-2212883369,5,15,0,sss_yujingtao007
ugs-2212883362,20,-20,0,sss_rzz8888
ugs-2212883347,1,-1,0,sss_550387170
ugs-2212883297,5,-5,0,sss_yujingtao007
ugs-2212883324,1,-1,0,sss_1041667203
ugs-2212883313,10,-10,0,sss_cjw1688
ugs-2212883330,1,-1,0,sss_wwm168
ugs-2212883336,10,-5,0,sss_a02422
ugs-2212883205,5,-5,0,sss_yujingtao007
ugs-2212883194,20,-20,0,sss_syth2014
ugs-2212883188,10,-7,0,sss_cjw1688
ugs-2212883219,1,-1,0,sss_wwm168
ugs-2212883132,1,-1,0,sss_1041667203
ugs-2212883171,20,-20,0,sss_rzz8888
ugs-2212883101,5,-5,0,sss_yujingtao007
ugs-2212883098,1,-1,0,sss_550387170
ugs-2212883093,1,-1,0,sss_wwm168
ugs-2212883027,1,119,0,sss_yxl1118
ugs-2212883031,20,-20,0,sss_rzz8888
ugs-2212883040,20,-20,0,sss_syth2014
ugs-2212883028,10,-10,0,sss_cjw1688
ugs-2212883001,10,-10,0,sss_a02422
ugs-2212882957,1,-1,0,sss_wwm168
ugs-2212882956,1,-1,0,sss_1041667203
ugs-2212882928,1,-1,0,sss_yxl1118
ugs-2212882884,20,-20,0,sss_syth2014
ugs-2212882862,1,-1,0,sss_550387170
ugs-2212882826,1,-1,0,sss_yxl1118
ugs-2212882817,20,-20,0,sss_rzz8888
ugs-2212882834,10,-4,0,sss_a02422
ugs-2212882806,1,-0.7,0,sss_1041667203
ugs-2212882749,1,-1,0,sss_yxl1118
ugs-2212882741,20,-20,0,sss_liran766
ugs-2212882765,1,0.6,0,sss_wwm168
ugs-2212882671,10,-10,0,sss_a02422
ugs-2212882653,1,-1,0,sss_wwm168
ugs-2212882635,1,-1,0,sss_yxl1118
ugs-2212882620,20,24,0,sss_rzz8888
ugs-2212882616,1,-1,0,sss_1041667203
ugs-2212882565,1,-1,0,sss_yxl1118
ugs-2212882548,1,-1,0,sss_wwm168
ugs-2212882499,20,-20,0,sss_rzz8888
ugs-2212882519,20,-20,0,sss_liran766
ugs-2212882452,1,-1,0,sss_yxl1118
ugs-2212882437,1,-1,0,sss_1041667203
ugs-2212882409,1,-1,0,sss_wwm168
ugs-2212882380,20,-20,0,sss_rzz8888
ugs-2212882345,5,135,0,sss_yujingtao007
ugs-2212882360,20,-20,0,sss_liran766
ugs-2212882325,1,-1,0,sss_yxl1118
ugs-2212882278,5,-5,0,sss_yujingtao007
ugs-2212882274,20,380,0,sss_syth2014
ugs-2212882291,1,-1,0,sss_wwm168
ugs-2212882244,1,-1,0,sss_yxl1118
ugs-2212882217,20,-20,0,sss_rzz8888
ugs-2212882188,5,-5,0,sss_yujingtao007
ugs-2212882104,1,-1,0,sss_yxl1118
ugs-2212882085,20,-20,0,sss_syth2014
ugs-2212882119,10,-4,0,sss_hyb901225
ugs-2212882111,5,-5,0,sss_yujingtao007
ugs-2212882042,1,1.2,0,sss_wwm168
ugs-2212882026,5,-5,0,sss_yujingtao007
ugs-2212881972,20,-20,0,sss_syth2014
ugs-2212881955,1,-1,0,sss_yxl1118
ugs-2212881929,10,80,0,sss_a02422
ugs-2212881948,10,-10,0,sss_hyb901225
ugs-2212881943,5,-5,0,sss_yujingtao007
ugs-2212881901,1,-1,0,sss_wwm168
ugs-2212881895,20,40,0,sss_rzz8888
ugs-2212881854,1,-1,0,sss_yxl1118
ugs-2212881844,5,-5,0,sss_yujingtao007
ugs-2212881837,20,-20,0,sss_syth2014
ugs-2212881757,1,-1,0,sss_yxl1118
ugs-2212881768,20,-20,0,sss_rzz8888
ugs-2212881780,1,-1,0,sss_wwm168
