Login Name,MAIN BALANCE
sss_hh1996,7
sss_smithpan,0
sss_6543211,0.1
sss_ahyxgk,0
sss_9168yes,0
sss_fdsg62hsd,0
sss_yakamoz,0
sss_chenlei52012,0
sss_gf88888,0
sss_lv4865996,0
sss_guanlele,0
sss_an514268,0.8
sss_aa886088,0
sss_wo5201314,0
sss_merxiao,0
sss_tgr3162,0
sss_lyx330,0
sss_xiaoqing90,0
sss_mamaochong,0
sss_wss123123,0
sss_ty996645198,0
sss_lxx9317521,0
sss_ms920223,0
sss_qq92151687,0
sss_zhongguang,0
sss_z111888,0
sss_hcygstx,0
sss_zhaql3469,0
sss_xxxx548,0
sss_wuliaome123,0
sss_wtwtwt,0
sss_fdtyou,0
sss_saviola80,0
sss_huk0808,0.57
sss_hd9527,0
sss_yuyongchang,0.4
sss_gechao99,0.06
sss_guiqiang10,0
sss_lovejing1314,0.1
sss_yingwei,0
sss_wenhan0903,0
sss_wjh654321,0.02
sss_zhenhaijun,0
sss_yushilan995,0
sss_ydy123,0
sss_qqqq123123,0
sss_gzc007,113
sss_yang1556,0.46
sss_shx7788,0
sss_wbb44444,0
sss_ww888888,0
sss_he99h8,0
sss_gujun1964,0
sss_vh8dse,0
sss_zz0000088888,0
sss_zhanlili3323,0
sss_xiaoyuysys,0
sss_showlin,0
sss_jingyuu1126,0.3
sss_rwfvhryim,0
sss_lvdagun5888,0
sss_qiangzi1988,0
sss_hkk5533,0
sss_xyc5514,0
sss_yaba110,0
sss_lj563384114,0
sss_maj1212,0
sss_luoliang123,0
sss_hhf001,0
sss_a794231672,0
sss_shunda3163,0
sss_q8iangu,0
sss_pxxiaojun,0
sss_f3wffcwf,0
sss_zjn1984,0
sss_18782840568,0.53
sss_njkgvbs,0
sss_dxfghsrtjhs,28
sss_wbdjxb,0
sss_yaoxiaofeng8,0.8
sss_bbbcccddd,0
sss_kang90181,0.93
sss_styz0908,12
sss_zhouzhiwei1,0
sss_fenq328,0
sss_school888,0.88
sss_sunfei002,0
sss_xin318,0
sss_zmj5518,0
sss_lyzw52188,0
sss_yinqi2588,0.4
sss_weierya,0
sss_winwin99,0
sss_maolv0719,0
sss_jiangshao,0
sss_xx829bb,0
sss_w11162588,0
sss_weishao1989,0
sss_liangjingyu,0.7
sss_sss5965,0.79
sss_uuiyfqw1,0
sss_wqi9929,0
sss_fentha874,0
sss_703831874,0
sss_t2763102,0
sss_ll66889,0
sss_82zhang,0
sss_191696898,0
sss_ko0324,1.2
sss_lg1858001162,0.4
sss_188430p,0
sss_ddjyl1203130,0
sss_zxcvbnm12,0
sss_777liang,0.2
sss_wxl666666,0
sss_qweasxcsf66,0
sss_guxin626,0
sss_yl33333,0
sss_364692728,0
sss_zbdsfz523,0.35
sss_sss123,0
sss_zzh3658,0.82
sss_363683372a,0
sss_dkuu520,0
sss_ggrr980,0
sss_hanling20,0
sss_shili2332,0
sss_mylmmm,0
sss_fushishan11,0
sss_addison92,0
sss_tffvf7,0
sss_gao111,0
sss_w198571,0
sss_yy645151,0
sss_13972302557,0
sss_ruoytwe,0
sss_huahuajw2,0
sss_yy010203yy,0
sss_zhou963,0
sss_sss8765,0.66
sss_csv111,0
sss_lm3578,0
sss_lojiwk64,0
sss_wangyu77,0.75
sss_ghgykbngf,0
sss_gao1973,0.05
sss_hhjj1470,0
sss_chenbdnt5525,0
sss_sun3536,0
sss_xilanglang,0
sss_srongg88,0
sss_wls5551289,0
sss_88fan88,0
sss_fqing456l,0
sss_abc4027,0
sss_zx2722654807,0
sss_gdya2a2q,0
sss_qaz0216,0.33
sss_gaoliang7777,0
sss_lhc1129,0
sss_jkhd89212,0
sss_cf70014,0
sss_b7252139,0
sss_lucytaojia,4
sss_xxx196677,0
sss_e5dfhdr5,0
sss_mulian8989,0
sss_fan7561422,0.01
sss_1234567899,0
sss_tthaopai18,0
sss_xwh789,0
sss_qiqijie,0
sss_hewenm321,0
sss_gang1987,0
sss_okxiao123,0
sss_lin0620,0
sss_liujing,0
sss_wjian0303,0.48
sss_ruiyang123,0
sss_liuya11,0
sss_qsm118118,0
sss_970613693,0
sss_jsfnwl88888,0
sss_112266aaa,0.5
sss_zhang34655,0
sss_qianzongxo,0
sss_qq5211314,0
sss_vcbfbjhyj,0
sss_mzzd0506,0
sss_wl7878,0
sss_m9966dd,0
sss_tcnedi000,0
sss_lxw0929,0
sss_shenxianming,0
sss_fl222222,0
sss_mingming11,0
sss_zhaobao9,0
sss_djmcep,0
sss_zhangtibiaoh,0
sss_jz666888,0
sss_xtfzvf,0
sss_gkz0215,0
sss_npru1563,0
sss_f5201314f,0
sss_r1237099,0
sss_xoxo888,0
sss_huihuikoo,0
sss_sorrowdi1206,0
sss_eyw7u7,0
sss_jiang553,111.9
sss_ij72086798,0
sss_erwjiofm,0
sss_addsfhf,0
sss_renex3,0.42
sss_lixiaoji,0
sss_peinfgsa,0
sss_mqs1993,0.1
sss_jixincheng64,0
sss_heart685,0
sss_zbb000000,0
sss_hxw6789,0
sss_zqy168168,0
sss_xiochen77,0
sss_q540648014,5.76
sss_fll351126,6
sss_dhq888555888,0
sss_jja84116,0
sss_xyb6666,19.01
sss_963963,0
sss_win100611,0
sss_woqueqian,0
sss_erwa537,0
sss_haa27x,0
sss_qmh123,0
sss_ys1994513,0
sss_tianshi09,0.5
sss_shenx21688,0
sss_xf1359686,0
sss_ppggmm333,22
sss_36sfgh,0
sss_fangle1122,0.8
sss_lejeans,0.5
sss_xiaomin0993,0
sss_bhyrew,0
sss_fm761019,2.25
sss_aa59431394,0
sss_zzgg77ti,0
sss_peng6668,0
sss_sktfkc,2.01
sss_18173748599,0
sss_gxk8311807,0
sss_jiacheng168,0
sss_yhp0008,0
sss_13663731819,0
sss_fourhk,0
sss_yzm0815,0
sss_zhaoha,0
sss_xb721521,0.4
sss_xushijun1987,0
sss_suvvpy108,0
sss_q4057483,0
sss_brd188,0
sss_77msctv,1.1
sss_15938159817z,0.1
sss_wqy999999k,0
sss_a5221211,0
sss_xiaoxue999,0
sss_huruigo1,0
sss_zco789,0
sss_yxcvbnm,0
sss_vip222,0
sss_zippo666,0.04
sss_qinyan,0
sss_wq3313311,0
sss_zippo52051,0
sss_yuanjun700,0
sss_mlm1018,0
sss_senlanlee,0
sss_wangdongli,0
sss_lil009,0
sss_qinyan123456,0
sss_sdkuuvyy,0
sss_fyj9394,0
sss_woekfjn17,0
sss_13683283297,0
sss_wdb517518,0
sss_huahun852,0
sss_159866zp,0
sss_zjs1117,0
sss_ning2997,0
sss_qwe0322,0
sss_wangcun888,0
sss_zgd1998,28
sss_winner777,0
sss_wzj16888,0
sss_tbli8898,0
sss_15978331555,0.3
sss_1964656560,0
sss_253088927,28
sss_q153056056,0
sss_xyns8888,0
sss_xxx987,0
sss_zsy1993,0
sss_prior4at,0
sss_doublem,0
sss_f8989lp2,0
sss_yjf121314,0
sss_jinhu123,0
sss_15334793479,0
sss_zyp558589,0
sss_cxj123123,0
sss_pjb79824,0
sss_wb007007,0
sss_rui016yun,0
sss_kurt999,0.01
sss_123cao,0
sss_chenkk8532,0
sss_xianwen1321,0
sss_tylee369,0
sss_tigerhe,0
sss_wanghaomin,0
sss_kd199202,0.88
sss_zhangyanming,0
sss_wanxuanyang,0
sss_wang32ai,0
sss_hoacyx44,0
sss_yonsheng888,5.8
sss_dong7788,0
sss_ibdh45,0
sss_825649483,0
sss_dangjie82830,0
sss_luobin520,0
sss_lunmengni988,0
sss_shanchanglong,1.28
sss_d862633,0
sss_dh5555,0
sss_rtrt989,0
sss_bianxixiu,0
sss_wunan888,0
sss_shy634258,0
sss_wei6ty,1002.19
sss_yy888888,2
sss_gogo168,0
sss_dsj12345,0
sss_abc159,0
sss_q3658334,0
sss_niebing,0
sss_198114,0
sss_1770738478,0
sss_lin228,0
sss_sany988,0
sss_15156313546,0.93
sss_zhengshuang,0
sss_sx9888,0
sss_chen2017,0.7
sss_cshengcai,193.03
sss_zml9110,0
sss_wwb8977,1.06
sss_csj5611,0
sss_zmm77177,0
sss_dlkofsu,0
sss_xiaokai18188,0
sss_yazoo760,0
sss_yaolili,0
sss_tianqi,0
sss_asd123120,0
sss_lele205316,0
sss_mxd5858,0
sss_xjl19830412,0.01
sss_lin2468,0.11
sss_a1223848782,0
sss_zzx558,288
sss_yhj518,0
sss_hhg11111,0
sss_palmzq,0.45
sss_situjianlong,0
sss_wal741014,0
sss_zoufjkse,0
sss_yali3344,0
sss_aq121212,0
sss_bgbfd543fs,0
sss_a274662464,0
sss_qwerty1212,0
sss_wangzhanjie,0.25
sss_wt291646585,28
sss_wen123a,9
sss_sunwukomg,0
sss_jhguweui,0
sss_louis93959,0.01
sss_fjxmxaxd1,0
sss_mao1333,0
sss_asd1688,0
sss_baobao11,0
sss_daibin520,0
sss_jfvhjhn9,0
sss_ysh168,0
sss_zgl888,0
sss_zhuyun5200,0
sss_qianlai888,0
sss_zajognew,0
sss_bird2014,0
sss_shuaiyu,0
sss_weiziss,0
sss_adidas,0
sss_asd767544102,0
sss_62828109,0
sss_ggguoyi,0
sss_winner7,0
sss_wjss33,0.6
sss_heyong9,0
sss_marvin,0
sss_woaini5566,0
sss_5566992,0
sss_lxq511022,0
sss_zq287924,0
sss_yaoxin,0
sss_biao970,0
sss_ll611711,28
sss_hudaqing123,0
sss_wxm820610,0
sss_chuns5558,0.9
sss_hlr5198,0
sss_vensant,0
sss_a236100087,0
sss_yangjiehf,0.08
sss_zyh9974,0
sss_ggccff666,0
sss_zhuqihang,38
sss_jjsdddcv,0
sss_libin110119,0.43
sss_kkkl45688,0
sss_fengge89,0
sss_lei123,0
sss_lc55310310,0
sss_q150723,0
sss_dai880409,0
sss_rhfi56,0
sss_zws2613,0
sss_fei789456,0
sss_ndjel777445,0
sss_hen52bs3,0
sss_abbypor,0
sss_dlm815316,0.04
sss_hnn123,0
sss_susilimeng,0
sss_yang55jjj,0
sss_yangwei123,0
sss_bbs45hk,0
sss_ggsp42441,0
sss_yaoqian,0
sss_hw16828,0
sss_ruiq3721,0
sss_xdg0817,0
sss_zhouj584520,0
sss_taokouzi,0
sss_sbg123,0
sss_yingying987,0
sss_gsyhty,0
sss_gudengfeng,0
sss_oefjcnv7g,0
sss_hongyun111,0
sss_hong10086,0.33
sss_1184858131,0
sss_ljw8888,0
sss_hgceihei123,0
sss_lyj789,0
sss_ys0418,0
sss_dongdong77,0.4
sss_zy1011xs,0
sss_dhp0635,0
sss_g85fqwq,0
sss_wangwangmei,1274.02
sss_zhj.123456,0
sss_bdjhhwq,0
sss_whm111,0
sss_vip890210,0
sss_jt7788,0
sss_sd5176143,0
sss_laoziyaoying,0
sss_dmsz520,0
sss_66097654,0.09
sss_hqfc319,0
sss_ydhgeis,0
sss_linjing2,0
sss_ny1edvc,0
sss_wangmeng,0
sss_gyx962327170,0
sss_ywf18866,0
sss_ytt861231,26.78
sss_oooert,0
sss_hehonfie,0
sss_denghuo88,0
sss_wyaoying666,0
sss_yeye123,0
sss_hs1688,0
sss_15386958887,59.47
sss_cailifo,0
sss_gzh8899,1.85
sss_sellingfish,0
sss_lilu343,0
sss_493575315,0
sss_q89363644,0
sss_chuziwei1,0.69
sss_qq6266399,0
sss_kevin1981,0
sss_cnfh294j,0
sss_smalltiger,0
sss_wangni1986,0
sss_chenghui089,28
sss_ai7023fang,0.36
sss_xuhaodanzi11,0
sss_ldra8842,0
sss_kk985985,0
sss_hemin065,0
sss_197908,0.4
sss_h6t4gdd,0
sss_hhbb811,0
sss_lxxuxiao,0
sss_qwqw11asas,0
sss_yan56324,0
sss_xyd123123,0.1
sss_xb1314,0.37
sss_lzcxmyq,0
sss_gb1203,0
sss_xiaolou0418,0.5
sss_qqq99999,0.5
sss_bnmvws22,0
sss_laoyang888,0
sss_11gyj11,0
sss_wyxian1,0
sss_kiss168,9.05
sss_haifen541,0
sss_h286706405,0
sss_x789789,0
sss_vbn9d4df,0
sss_xuyingjian1,57.5
sss_abc4030,0
sss_kjkjun,0
sss_lry715,0
sss_raobo888,0
sss_lin133627,207
sss_cai5408,0
sss_gy1234,0
sss_caesaryd,0
sss_vivian67,0
sss_whb180180,48.35
sss_uhudosof,0
sss_zhuyang518,0
sss_wj830219,0
sss_xzxz567,0
sss_hk2786swm,0.84
sss_njzxxc86,0
sss_qiuhno119,0
sss_13952371663,0
sss_hebj5858,0
sss_cc302302,0
sss_wo555888,0
sss_kj7gg6,0
sss_xy198822,0
sss_jinze000,0
sss_982993196m,0.46
sss_lol778899,0
sss_laosan77,0
sss_djdanny,0.05
sss_xiaxilin99,0
sss_wanshibugon,0
sss_h32dsadc,0
sss_xin8908,0
sss_wanzai168,0
sss_ddfre990,0
sss_wuying,0
sss_yutian,0.01
sss_qq1102560007,0
sss_zhfcyk588880,0.34
sss_z278936063,0
sss_kaka8123,0
sss_wu170ai,0.68
sss_zhujie9953,0
sss_limingzhong1973,0
sss_fewfg896,0
sss_g6e5s21f2e,0
sss_sgh888,0
sss_zzj945,0
sss_qq3881597,1.38
sss_jiangdifeng,0
sss_ldq789,0
sss_tyc1269,0
sss_qq19775657,0
sss_xiaoxm1,0
sss_dd212522,0
sss_chengcheng5,0
sss_dazhi111,0
sss_wangqun616,0
sss_lidehui,0
sss_hanchunming,0
sss_hailong88,0
sss_fangyan1977,0
sss_jqk222,0.5
sss_wmh8888,0
sss_qwc1110,0.4
sss_tiansds,0
sss_yxx5201314,0
sss_676777,0
sss_hf343279496,0
sss_hh201314,0
sss_yfp614,0
sss_ch258258,0
sss_sxc792,0
sss_hfshrh,0
sss_aaa722385,0.65
sss_dongjia,0
sss_mkmkmk,0
sss_wszxy123,0
sss_rkdhtt57,0
sss_a19860405,0
sss_jia8899,0
sss_jin8he,0
sss_aww668,0.5
sss_longge1,0
sss_mlo74110,0
sss_wgrronniewu,0
sss_fdtweasd,0
sss_zsea11,0
sss_ttla298,0
sss_15557092277,0
sss_tl8530,0
sss_ghxfgzdgrt,0
sss_zff3336,0
sss_bobo2329122,0
sss_2baiw782010,0
sss_minjun123,0
sss_gteng8787,0
sss_xiaoweiye,0
sss_gangban,0
sss_ying2012,0
sss_zz5230,0
sss_xingq985,0
sss_hk0520,0.12
sss_peng8668,0
sss_liguijun,0
sss_yang12345678,0
sss_lw1098,0
sss_wwt1964,3.6
sss_sausaolanuai,0
sss_1175522147,0
sss_nhba98a,0
sss_rtyx2121,0
sss_oj831003,0
sss_weng22551855,0
sss_pp1180,0
sss_mvfgpo45,8
sss_783878,0
sss_tvb1313,0
sss_cxlb77,0
sss_achelrt,0
sss_kjfunks,0
sss_fdz1188,0
sss_ly890414,0
sss_ww150331,0
sss_lqh123,0.87
sss_ren1004,0.64
sss_nhjm12,0
sss_huhuchuchu,0
sss_lh445323,0
sss_wangtao11,0
sss_liningzp,0
sss_csy123456,0
sss_jiaoliuhoho,0
sss_zhanglirong,0
sss_15773831444,0
sss_anbsdweui,0
sss_z6233877,0
sss_jay1983,0
sss_chenjianwei8,0
sss_ran1977,0
sss_zcf12310005,0
sss_aabb783783,0
sss_vnajgeoi,0
sss_wei512,0
sss_lh548418,0
sss_hhjjnn,0
sss_tt470279270,0
sss_jielizhubin,0
sss_zxiaoguang41,0
sss_ccc6818,0
sss_tyllb999,0
sss_675102076,0.18
sss_sjdicv838,0
sss_hehe2016,4
sss_mkihda2015,0
sss_ty1784303,0
sss_kj152197,0
sss_18960648866,0
sss_zjb9936,0
sss_wder202,0
sss_jiadfiew,0
sss_wsx007,0
sss_hdik5890,0
sss_hy04541171,0
sss_alexmm34,0
sss_ak611k1,0
sss_kcjm188,0
sss_wen4115,0.97
sss_mnb828,0
sss_aaa19890409,0
sss_wh315602198,0
sss_toj823,20.33
sss_lyq897,0
sss_ln494949,2.85
sss_quan505741,0
sss_poapxcxsa,0
sss_ey732784,0
sss_haojianfei,0
sss_ru1052857513,0.2
sss_xiaoya321,0
sss_liqiang12345,0
sss_acv5588,0.6
sss_yang890217,0
sss_senwell,0
sss_987fafa,0
sss_menweng,0
sss_mk12101314,0
sss_88583572,0
sss_lyg2456,0
sss_qwe3447,0.58
sss_ll605200,0
sss_hhhqqq456,0
sss_lisensen,0
sss_tangjie,0
sss_qq444555,124.11
sss_zippozj,0
sss_huizii243,12
sss_houxim,0
sss_asiagd,0
sss_szy889888,0
sss_linqin,0
sss_hguiu566,0
sss_yhy56789,0
sss_z16888x,0
sss_nhv78778v,0
sss_fdhhzolj7,0
sss_dailr5551,0
sss_wcwc8888,0
sss_renjian1989,0.14
sss_yangjincai,0
sss_why8886,0
sss_niudun66,0
sss_chaolongta,0
sss_zhao666,0
sss_bmw777,0
sss_rong23668,0.6
sss_597888733,0
sss_70305li,4
sss_xiuxiu333,0.81
sss_gout30,0
sss_20160915,0
sss_yangjin5,0
sss_joxxoly,0
sss_qq666999,0
sss_fjtdvht5,0
sss_dongshanking,0
sss_895760kk,0
sss_13195099992,0
sss_geming,0
sss_18807989895,14.4
sss_wuli1985,0.47
sss_tong001,0
sss_wwencc,0
sss_tb8231,0
sss_wenzi520,0
sss_minglife,0
sss_feng9340,0
sss_yingfuchen,0
sss_v222667v,0
sss_qayuioan65,0
sss_cv14cv,0.62
sss_z15629989777,0
sss_15558055618,0
sss_kfgd7550,0
sss_naiziye777,0.85
sss_xizhu123,0
sss_yy6788,0
sss_simple8,0
sss_yulu6541,0
sss_kjiv90vjv,0
sss_zhd123456,0
sss_jijk1015,0.2
sss_yu881105,0
sss_yagj93s,0
sss_lyzheng0101,0.25
sss_p42910003p,0
sss_zch888888,0.03
sss_edison88,59
sss_lj56540647,0.47
sss_ryanrascal,0
sss_zeschen8,0
sss_caihong789,0
sss_panpan9959,0
sss_zyy55555,19
sss_zhenweiwohao,0
sss_rzsdfff,0
sss_fdby6888,0
sss_xiaoyu1950,0
sss_77ligang,0
sss_zhou19,0
sss_fgh78uye,0
sss_yun8888,0
sss_fucunyang89,0
sss_jia6688,0
sss_yinyin518,0
sss_abbmm520,0
sss_zm198519,2295
sss_jj7778886,0.88
sss_zl19980607,0
sss_chxin3321,0
sss_heqinglong,0
sss_6629658,0
sss_wuning,0
sss_heiliang,10
sss_aaabbbooo,0
sss_wuting66,0
sss_4177qq,0
sss_bg6d6aa,0
sss_husen1987,0
sss_a200947559,0.2
sss_abc50003348,0
sss_wfgso3229,0
sss_yuki216,1.15
sss_yangjie0539,0
sss_vivo0801,0
sss_youxi9888,0.2
sss_qdt521,0
sss_bnng276,3.5
sss_kjghkjh6,0
sss_vvv980,0
sss_qinshuiling,0
sss_liugang613,0
sss_qdlanggou,0
sss_512304496,0
sss_waw306828a,13.83
sss_syg118118,0.08
sss_bmh4275,0
sss_ggguuu5252,0
sss_crzc7724,0.14
sss_hq8088,0
sss_lxy5208,50
sss_139139,0
sss_auk5884,0
sss_huange02,0
sss_yuyups130,0
sss_qq2473qq,0.24
sss_gf6666,0
sss_bxhasw909s,0
sss_ab789868,0
sss_hduj66fgf,0
sss_hjf001,0
sss_gdzhifei,0
sss_li1600,0
sss_zm9986,0
sss_lipan8888,0
sss_wanghh82,0
sss_tt789456,0
sss_tymgy1966,0
sss_1231ok,0
sss_wgd789456123,0
sss_a6927_88,0
sss_paramour,0.97
sss_hhyy898,0
sss_1243861910,0
sss_qj7413,435.49
sss_8837088,0.68
sss_mw8666,0.49
sss_xjhxjh,0
sss_hongwei888,0
sss_epuu3362,0.3
sss_aa0535,0.7
sss_zw6666,0
sss_ng202202,0
sss_dkk768609753,0
sss_58igold,0
sss_hongbq,0
sss_huangjia1,0.88
sss_wujinwen88,0
sss_yuxf42,0
sss_qiang333337,0.6
sss_huangwenq1,0
sss_cbpov9,0
sss_wzq199523,0
sss_yu1267f,0
sss_zrs888,0
sss_mjz0605,0
sss_xuyanfang,0
sss_zhanglei111,0
sss_kasuya,0.78
sss_s13592162623,0
sss_lkdh92hs,0
sss_0350188,0.4
sss_mg5566,0
sss_movelie,0.34
sss_660009,0
sss_2848lzs,0
sss_cche8412,0
sss_thouand,0
sss_qaz0011,0
sss_zhao1999,0
sss_lmf2775,0
sss_kjsuyw78,0
sss_mll715,142
sss_hudghdsh,0
sss_hanmaa018,0
sss_yxm18750276352,0
sss_zsy0615,0
sss_zwf998,0.2
sss_zwq19870928,0
sss_101266175,0
sss_sssjjj90,0
sss_bbqxyq,0.52
sss_zqr1984,0
sss_rbtrbt88,0
sss_w514202,0
sss_lb22291979,1.21
sss_wode888,0
sss_w3tdfghf,0
sss_q81851070,0
sss_689689,0.05
sss_xiaoxia96,0
sss_wang32dssd,0
sss_chengjian188,0
sss_a306697770,0
sss_bfc00999,0
sss_gfhtppp99,0
sss_huahua8888,0
sss_xy16888,0
sss_zhangkun5188,0
sss_unnmun,0
sss_yang88688,0
sss_663145567,0
sss_duanxia,0
sss_zenyang9990,0
sss_neng8888,0
sss_zdiqun38,0
sss_dujunhan,0
sss_gcx0315,0
sss_xingyue,0
sss_fiemeanje,0
sss_yojiaojiao,0
sss_58675560,0
sss_xx1221,0
sss_amany66,0
sss_kyrtjfg,0
sss_jeklydong,0
sss_tihuett34,0
sss_da3291da,0
sss_xiongdi2018,0
sss_shen1427,690
sss_xieqiqi1988,0
sss_houli4h,0
sss_aa623295,0
sss_richardgu,294
sss_noway123,0
sss_yihang999,0
sss_aeerhjhyut,0
sss_lt66232326,28
sss_haha320,0.2
sss_facai111,0
sss_liuca9856,0
sss_zhai1976,0
sss_daishu0108,0
sss_gs4rqihong,0
sss_xuzhixiang,0
sss_zhy6159,0
sss_bbnsrrr,0
sss_canhao823,0
sss_haiyuai88,0
sss_dingyo83,0
sss_mmyujing,0
sss_faiwhv7700,0
sss_qingh90,0
sss_a_jiazhen,0
sss_liugeyan888,9.56
sss_zhiwenhh,0
sss_j33yu3hu,0
sss_wb8899,0
sss_1234567,0
sss_bing6584,0
sss_fgjhbercwe,0
sss_lamy1988,0
sss_xiaohu588,0
sss_ertbg67x,0
sss_xkp123,0
sss_yu668899,0
sss_sss2299,0
sss_yao1389,0
sss_wdy888,0
sss_nikkangel,0
sss_fuyanan5888,0
sss_cz198712,0
sss_cheng1980,0
sss_a867584575,0
sss_wuliewen,0
sss_gujianping,0
sss_370610845,0
sss_lsc986,0
sss_ycq718,0
sss_sowyer88,4
sss_zcheng,38
sss_gaelbn,0
sss_d617878,0
sss_gsu545ko5,0
sss_lzz410,0.66
sss_ty945552939a,0
sss_lvhf99,0
sss_aa8808,0
sss_8286888,306.19
sss_chichen122,0.01
sss_liangnan123,125.23
sss_ak547489715,0
sss_naike652,0
sss_shg99881a,0
sss_ss7776,0
sss_djshdsj,0
sss_lijianhuan1,0
sss_sacb99ph,0
sss_ac468899,0
sss_zsy163285,0
sss_sihaiwjia,0
sss_qing1549,0
sss_anmo520,0
sss_myf8868,0
sss_baobaodu1,0
sss_wzy2525,0
sss_ccbb3331,0
sss_lllyyylll,0.1
sss_mlfhit,0
sss_zhengqi888,0
sss_xingjbt,0
sss_uk4455,0
sss_xxm777,0
sss_ljl19911111,0
sss_jhhy21,0
sss_w000888,0
sss_13836666667,0
sss_a6650064,0
sss_dazui929,0
sss_tiantianyou,0
sss_lamxc369,0
sss_stanley668,0
sss_d147258,0.44
sss_15992758111,0
sss_acac1273,17.01
sss_liuyan123,0
sss_gxfc88888888,0
sss_ououou,0
sss_jacky5188,0
sss_x68749194,0
sss_qqjy123,0
sss_666186zdd,0
sss_ycf2013,0
sss_yc20082008,0
sss_vworld,0.67
sss_kgy1989,0
sss_wfl988,0.01
sss_chongxingzuo,0
sss_cai228,0
sss_ldh284936,0
sss_upuewfd,0
sss_yukuai8888,0
sss_ljbjl170,0
sss_bj765g,0
sss_ad3488,0
sss_zcc1980,0
sss_hung446,0
sss_fei454061846,0
sss_zj99999,0
sss_wx12388,0
sss_tyqj888,0
sss_nismoz33,0
sss_fs234jdu,0
sss_hui88000,67
sss_y231730,0
sss_yh0344hl,0
sss_dshgyy,0
sss_fb646211,0
sss_dfc528,0
sss_zyp90617,4.31
sss_shansss,0
sss_470561945,0
sss_chu6sdpa,0
sss_xyq947983903,0.5
sss_kk828610,0.5
sss_qazx111,0
sss_fslchujun,0
sss_feizi96,0.44
sss_zz32163216,0
sss_8800789t,0.86
sss_cxb748k2,0
sss_xq001xq,0.68
sss_wwww32168,0.11
sss_fsdgrwdd,0.86
sss_363239,0
sss_zj4318,0
sss_yingnow,0
sss_wzazyw,1.88
sss_apap32,0
sss_sunyuan,0
sss_bbhhaa99,0
sss_6769480,0
sss_hzyh8888,35
sss_mailkn38,0
sss_qwe8080,0
sss_yb2012,0
sss_lv116352,0
sss_asz1588,6.8
sss_w90516466,0
sss_m23942923,0
sss_a97892168,0
sss_koytger05,262
sss_18645402878,0
sss_dudu1689,0
sss_13596562222,29
sss_kaixin_668,0
sss_liuyan1129,0
sss_yang336,0
sss_kkjjy56,0
sss_wuqingfeng,0
sss_wangcd558,0
sss_hiaoxia32,0
sss_27809207,0.14
sss_liuhuicheng,0
sss_xixiaojing,0
sss_bx598598,0
sss_mxl888,0
sss_bxdfsz,0
sss_yun818411,0
sss_wang1358,0
sss_sun1885863,0
sss_h13988950526,0
sss_bestyi,0
sss_bzf1984,0
sss_hzw8888,0
sss_yanglei88,0
sss_znq90012,0.02
sss_116ppd,0.65
sss_jkenpu,0
sss_zwg777,0
sss_j66256,0
sss_suixinsuoyu,0
sss_wxhdidr,0
sss_nappylin,0.04
sss_sgy6688,0.12
sss_hgj16888,0
sss_huangtao123,0
sss_nc168588,0
sss_ssc0003,0
sss_rbq777,0
sss_xy686868,0
sss_jhd82211x,0
sss_nn1314,0
sss_yuxiaodi5687,0
sss_xuzhihong,0
sss_taoli0203,0
sss_qiong1974,0
sss_liangbing,0.18
sss_tls2000,0
sss_df12fs5,0
sss_ww9377,0
sss_guoqing_1982,0
sss_mashuang123,0
sss_wukeyi314,0
sss_jiahefeng,0
sss_pangu798,201.31
sss_1326007,93.01
sss_zik8hao,0
sss_mncvess,0
sss_h3315204,0
sss_wz44d87b,0
sss_woxiaohu,0
sss_xiaoxiaoxing,0
sss_1347025536sx,0
sss_x13978410563,0
sss_din80808,0
sss_tianqissw,0
sss_bet4rp,0
sss_cjw7373,0
sss_sunqin200990,0
sss_fu12345,0
sss_395d6sh,0
sss_cfl19680106,2.65
sss_jkl3619205,0
sss_bbb7777,0
sss_mh1984,0
sss_liu8858,0
sss_lingyong76,0
sss_zhuwei521,0
sss_ghd1988,0
sss_362086161,0
sss_v18696183654,0
sss_chenyanjuan,0
sss_gaochao123,0
sss_xing528,0
sss_tjp123,0
sss_fienabvi,0
sss_smsl777,0
sss_junhui1978,0
sss_yu3261,0
sss_wj1818,50
sss_dengtulangzi,0
sss_ccczzzccc,0
sss_lkj030810,0
sss_suihuanhuan00,0
sss_lmm11999,0
sss_aaccceeew1,0
sss_le_autumn,10.36
sss_zhanghuizi,0
sss_taipp669,0.49
sss_feizhuliu,0
sss_zhanghaiying,0
sss_15294941111,0
sss_lcl2013,0
sss_hangshan,0
sss_626653483,1.91
sss_an112233,0
sss_15858408400,0
sss_ghbghb,0
sss_zjl666888,0
sss_chunge,0
sss_bdmtyvk,0
sss_gd72uah,0
sss_haisheng1972,0
sss_aajyt55,0
sss_lingpingying,0
sss_abei111,0
sss_fgwesdzaw,0
sss_fb000116,0
sss_nonowwf,0
sss_zhangbuo9958,0
sss_zhangjianb,0
sss_zwdbbb,0
sss_wxd1489,0
sss_xw1111,0
sss_yuanyuan365,0
sss_doudoufei87,0
sss_aa535353,0
sss_huahua1234,0
sss_xx88xx88,0
sss_wsp622,0
sss_lixiumin888,0
sss_yuan1980304,0
sss_lixing520,0
sss_yu131214,0
sss_yzy678,0.76
sss_hgirtywy,0
sss_lgl888888,20.1
sss_520amannc,0
sss_xiaosa725,0
